MILPScheduler, ExhaustiveStarScheduler, TercioScheduler, 
2, 20.554741214684945, 20.554741214684945, 20.554741214684945, 
2, 21.12040773309163, 21.12040773309163, 21.12040773309163, 
2, 20.230205306295314, 20.230205306295314, 20.230205306295314, 
2, 21.352270763636263, 21.352270763636263, 21.352270763636263, 
2, 20.85884398954215, 20.85884398954215, 20.85884398954215, 
2, 20.554358771124306, 20.554358771124306, 20.554358771124306, 
2, 20.78122539855618, 20.78122539855618, 20.78122539855618, 
2, 20.301561868606047, 20.301561868606047, 20.301561868606047, 
2, 21.684233389655166, 21.684233389655166, 21.684233389655166, 
3, 22.041203059857793, 22.041203059857793, 22.041203059857793, 
3, 31.890241531650545, 31.890241531650545, 31.890241531650545, 
3, 21.15226867053968, 21.15226867053968, 21.15226867053968, 
3, 21.857807584860183, 21.857807584860183, 21.857807584860183, 
3, 31.717458730887078, 31.717458730887078, 31.717458730887078, 
3, 22.9655676577529, 22.9655676577529, 22.9655676577529, 
3, 30.832835117743667, 30.832835117743667, 30.832835117743667, 
3, 22.550493073787727, 22.550493073787727, 22.550493073787727, 
3, 31.79276998024165, 31.79276998024165, 31.79276998024165, 
3, 20.793823516509754, 20.793823516509754, 20.793823516509754, 
3, 31.226275652745315, 31.226275652745315, 31.226275652745315, 
3, 24.65139209280942, 24.65139209280942, 24.65139209280942, 
3, 31.241265552142266, 31.241265552142266, 31.241265552142266, 
3, 21.626228531127474, 21.626228531127474, 21.626228531127474, 
3, 20.234748410798993, 20.234748410798993, 20.234748410798993, 
3, 32.109381743565784, 32.109381743565784, 32.109381743565784, 
3, 31.401987262264917, 31.401987262264917, 31.401987262264917, 
3, 31.940379600285784, 31.940379600285784, 31.940379600285784, 
3, 31.706567019154473, 31.706567019154473, 31.706567019154473, 
3, 30.84829943782247, 30.84829943782247, 30.84829943782247, 
3, 30.589094728655414, 30.589094728655414, 30.589094728655414, 
3, 32.155715151250206, 32.155715151250206, 32.155715151250206, 
3, 31.551430880781933, 31.551430880781933, 31.551430880781933, 
3, 24.420533197308984, 24.420533197308984, 24.420533197308984, 
3, 31.854243344393335, 31.854243344393335, 31.854243344393335, 
3, 30.66483305431567, 30.66483305431567, 30.66483305431567, 
3, 31.707108278193925, 31.707108278193925, 31.707108278193925, 
3, 21.746507822490194, 21.746507822490194, 21.746507822490194, 
3, 21.132087273216918, 21.132087273216918, 21.132087273216918, 
