MILP, Tercio, Search
5, 3.2978260640894144, 3.2978260640894144, 3.2978260640894144
5, 7.638217273626799, 7.638217273626834, 7.638217273626834
5, 4.860539561278827, 5.508910898043797, 4.860539561278879
5, 7.2453430587838135, 7.245343058783907, 7.245343058783907
5, 4.167631758675648, 4.167631758675656, 4.167631758675656
6, 4.106894319961094, 4.932567412174609, 4.932567412174609
6, 9.909930091621378, 9.90993009162138, 9.90993009162138
6, 6.930931684285421, 7.725118418964748, 6.93093168507866
6, 4.7177972871871034, 4.7177972871871034, 4.7177972871871034
6, 8.278888778024312, 8.27888877802445, 8.27888877802445
6, 4.09269651300923, 4.09269651300923, 4.09269651300923
6, 2.764263510958126, 2.764263510958125, 2.764263510958125
6, 8.43854358691429, 8.438543586914289, 8.438543586914289
6, 7.0192123442325505, 8.505926399919776, 7.019212344239112
6, 4.556369743011917, 4.556369743011917, 4.556369743011917
6, 3.51495879169516, 3.514958791696338, 3.514958791696338
6, 5.014002645121727, 5.014002645121996, 5.014002645121996
6, 10.52663001035038, 10.526630010353099, 10.526630010353099
6, 4.27015034552584, 4.270150345525938, 4.270150345525938
6, 6.6697872176869515, 9.219355284563418, 6.6697872176869515
6, 5.23941831422529, 5.942497690010249, 5.23941831422529
6, 5.251763805192787, 6.1462842378749185, 5.251763805192787
6, 3.728451424918885, 5.163541328975514, 3.728451424918884
6, 7.240029579115147, 11.95082710077019, 11.95082710077019
6, 8.137808332340654, 10.767121258230155, 8.137808332340704
6, 7.525024520039553, 8.69073804767294, 7.525024520039615
6, 5.857228443333998, 5.857228443333998, 5.857228443333998
6, 9.238202177863533, 9.238202177863663, 9.238202177863663
